Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
31,"OJ Castejón","Ultrastructural alterations of human cortical capillary basement membrane in human brain oedema",2014,"Folia Neuropathologica","termedia.pl","https://www.termedia.pl/Review-paper-Ultrastructural-alterations-of-human-cortical-capillary-basement-membrane-in-human-brain-oedema,20,22536,0,1.html","https://scholar.google.com/scholar?cites=7419372426037191581&as_sdt=2005&sciodt=2007&hl=en",21,"2023-07-14 12:43:51","","","","",,,,,31,3.44,31,1,9,"… capillary permeability, as observed in scrapie-infected mice [83]. Through the effect of … peroxidase of intraneural capillaries in diabetic mice. Microvasc Res 1980; 20: 223-232. 13. …","https://www.termedia.pl/Journal/-20/pdf-22536-10?filename=ultrastructural.pdf","https://scholar.google.com/scholar?q=related:nWNGdunn9mYJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
809,"MD Siperstein, RH Unger, ...","Studies of muscle capillary basement membranes in normal subjects, diabetic, and prediabetic patients",1968,"The Journal of clinical …","Am Soc Clin Investig","https://www.jci.org/articles/view/105886","https://scholar.google.com/scholar?cites=13255886674309278273&as_sdt=2005&sciodt=2007&hl=en",22,"2023-07-14 12:43:51","","","","",,,,,809,14.71,270,3,55,"… The results *of such studies of muscle capillary basement membrane thickness in 50 normal, … The hyperglycemic and normal KK mice were the gift ofDr. James H. Birnie, Department of …","https://www.jci.org/articles/view/105886/files/pdf","https://scholar.google.com/scholar?q=related:QeoJlbJe9rcJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
22,"GE Peterson, PH Forsham","Variation in thickness of the capillary basement membrane in single muscles of diabetic subjects",1979,"Diabetes","Am Diabetes Assoc","https://diabetesjournals.org/diabetes/article-abstract/28/6/548/5746","https://scholar.google.com/scholar?cites=9733416391557942508&as_sdt=2005&sciodt=2007&hl=en",23,"2023-07-14 12:43:51","","","","",,,,,22,0.50,11,2,44,"… In one subject so studied, this variation was found regardless of the method of fixation or the method of measurement of capillary basement membrane thickness used. Variation was …","","https://scholar.google.com/scholar?q=related:7IzGZaMKFIcJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
8,"MD Greenwood, MJ Ressler, JL Audette, ...","Significant retinal capillary basement membrane thickening in hyperglycemic and normoglycemic diabetic-prone (DP) BB Wistar rats",2011,"Ultrastructural …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.3109/01913123.2010.527037","https://scholar.google.com/scholar?cites=6833709688150031617&as_sdt=2005&sciodt=2007&hl=en",24,"2023-07-14 12:43:51","","10.3109/01913123.2010.527037","","",,,,,8,0.67,2,4,12,"… Retinal capillary basement membrane thickness in aging BB … Retinal capillary basement membrane thickness data in BB/… and that CTGF+/- mice treated with streptozotocin showed no …","https://www.tandfonline.com/doi/pdf/10.3109/01913123.2010.527037","https://scholar.google.com/scholar?q=related:Af1TPME21l4J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
10,"ML Beauchemin, G Antille, PM Leuenberger","Capillary basement membrane thickness: a comparison of two morphometric methods for its estimation",1975,"Microvascular Research","Elsevier","https://www.sciencedirect.com/science/article/pii/0026286275900217","https://scholar.google.com/scholar?cites=18348299606864634136&as_sdt=2005&sciodt=2007&hl=en",25,"2023-07-14 12:43:51","","","","",,,,,10,0.21,3,3,48,"… Retinal capillary basement membrane thickness, BMT, was … Capillary basement membrane thickness (BMT), has been … Width of retinal capillary basement membrane of spiny mice (…","","https://scholar.google.com/scholar?q=related:GCGba0dBov4J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
4,"AR Diani, GA Sawada, T Peterson, BM Wyse, ...","Systematic evaluation of microangiopathy in diabetic Chinese hamsters: I. Morphometric analysis of minimal glomerular basement membrane thickness in 11-to 15 …",1986,"Microvascular …","Elsevier","https://www.sciencedirect.com/science/article/pii/0026286286900191","https://scholar.google.com/scholar?cites=10724112570594185017&as_sdt=2005&sciodt=2007&hl=en",26,"2023-07-14 12:43:51","","","","",,,,,4,0.11,1,5,37,"… Minimal glomerular capillary basement membrane thickness … glomerular capillary basement membrane thickness in … diabetes mellitus in two strains of diabetic mice (C57BL/6J-db…","","https://scholar.google.com/scholar?q=related:OU-RbZCz05QJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
29,"M Nagata, ML Katz, ...","Age-related thickening of retinal capillary basement membranes.",1986,"… ophthalmology &visual …","iovs.arvojournals.org","https://iovs.arvojournals.org/article.aspx?articleid=2159896","https://scholar.google.com/scholar?cites=10986001846196855413&as_sdt=2005&sciodt=2007&hl=en",27,"2023-07-14 12:43:51","","","","",,,,,29,0.78,10,3,37,"… Capillary basement membrane thickness is known to increase in a variety of tissues during … In order to determine whether capillary basement membrane thickness increases during …","","https://scholar.google.com/scholar?q=related:dWJZCHkedpgJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
7,"HS Wu, S Dikman, J Gil","A semi-automatic algorithm for measurement of basement membrane thickness in kidneys in electron microscopy images",2010,"Computer methods and programs in biomedicine","Elsevier","https://www.sciencedirect.com/science/article/pii/S0169260709002107","https://scholar.google.com/scholar?cites=3782796783389385394&as_sdt=2005&sciodt=2007&hl=en",28,"2023-07-14 12:43:51","HTML","","","",,,,,7,0.54,2,3,13,"In this paper, we present a semi-automatic algorithm for measurement of the glomerular basement membrane thickness in electron microscopy kidney images. A string of sparsely …","https://www.sciencedirect.com/science/article/pii/S0169260709002107","https://scholar.google.com/scholar?q=related:siJq46ExfzQJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
219,"J Ruberte, E Ayuso, M Navarro, ...","Increased ocular levels of IGF-1 in transgenic mice lead to diabetes-like eye disease",2004,"The Journal of …","Am Soc Clin Investig","https://www.jci.org/articles/view/19478","https://scholar.google.com/scholar?cites=18081823065738112735&as_sdt=2005&sciodt=2007&hl=en",29,"2023-07-14 12:43:51","HTML","","","",,,,,219,11.53,55,4,19,"… Quantification of the retinal capillary basement membrane thickness was always performed in the periphery of the retina to avoid the effect of retinal site on the basement membrane …","https://www.jci.org/articles/view/19478","https://scholar.google.com/scholar?q=related:3-7I1EaK7_oJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"HM Hewitt","… Of Metallothionein In Endothelial Cells Mitigates Pulmonary Alveolar Basement Membrane Thickening In Transgenic Diabetic Ove Mice: An Unbiased Tem …",2013,"","commons.und.edu","https://commons.und.edu/theses/1542/","",30,"2023-07-14 12:43:51","","","","",,,,,0,0.00,0,1,10,"… Diabetic mice also tend to be somewhat lethargic and weigh less … mice (Table 2). Glycated hemoglobin levels in OVE and OVEJtmt mice are consistently higher than FVB and Jtmt mice (…","https://commons.und.edu/cgi/viewcontent.cgi?article=2543&context=theses","https://scholar.google.com/scholar?q=related:iIpUf4TQF1EJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
2,"SI OIKAWA, Y MARUHAMA, Y GoTo","Evidence for direct effect of growth hormone on capillary basement membrane thickness",1985,"The Tohoku Journal of …","jstage.jst.go.jp","https://www.jstage.jst.go.jp/article/tjem1920/146/2/146_2_167/_article/-char/ja/","https://scholar.google.com/scholar?cites=18213307850946588537&as_sdt=2005&sciodt=2007&hl=en",31,"2023-07-14 12:43:51","","","","",,,,,2,0.05,1,3,38,"… In order to investigate the direct effect of growth hormone on the capillary basement membrane thickness (CBMT), we performed, in normal and diabetic rats, ultrastructural …","https://www.jstage.jst.go.jp/article/tjem1920/146/2/146_2_167/_pdf","https://scholar.google.com/scholar?q=related:eS-BAP6qwvwJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
2,"HY Bae, KT Oh, JK Chae, CH Chung, ...","Subepidermal capillary basement membrane thickness of the skin obtained by punch biopsy in patients with non insulin dependent diabetes mellitus",1987,"The Korean Journal …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4534939/","https://scholar.google.com/scholar?cites=13564750319078251718&as_sdt=2005&sciodt=2007&hl=en",32,"2023-07-14 12:43:51","HTML","","","",,,,,2,0.06,0,5,36,"… the authors devised a method to sample skin tissue from the medial surface of the thigh by punch biopsy and then measured the subepidermal capillary basement membrane thickness …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4534939/","https://scholar.google.com/scholar?q=related:xpyGy4usP7wJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"ST Smith","Ultrastructural changes in the intestinal capillaries of genetically diabetic mice",1982,"","search.proquest.com","https://search.proquest.com/openview/f56626423ede75113f935ba271ed8a53/1?pq-origsite=gscholar&cbl=18750&diss=y","",33,"2023-07-14 12:43:51","BOOK","","","",,,,,0,0.00,0,1,41,"… in capillary basement membrane thickness with respect to age were noted in the controls, carriers and the diabetics. An increase in capillary basement membrane thickness in the …","https://search.proquest.com/openview/f56626423ede75113f935ba271ed8a53/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?q=related:kRPOhPubn8MJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"HD Fahimi","Retinal capillary basement membrane thickness in spiny mice (Acomys cahiri-nus) with induced and spontaneous dia-betes. ML BEAUCHEMIN, PM …",1975,"Investigative Ophthalmology","","","",34,"2023-07-14 12:43:51","CITATION","","","",,,,,0,0.00,0,1,48,"","","https://scholar.google.com/scholar?q=related:nscLKaYPXs0J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
